site,title,snapshot_tstamp,market_tag,site_url
Wall Street Journal,"Walmart to Raise Wages for 425,000 U.S. Workers",20210218134009,market open,http://web.archive.org/web/20210218134009/https://www.wsj.com/
Wall Street Journal,Uber Loses U.K. Court Battle Over Worker Rights,20210219135505,market open,http://web.archive.org/web/20210219135505/https://www.wsj.com/
Wall Street Journal,Covid-19 Vaccination Delays Could Bring More Virus Variants,20210220144901,market open,http://web.archive.org/web/20210220144901/https://www.wsj.com/
Wall Street Journal,Blue-Collar Jobs Boom in Pandemic,20210221141929,market open,http://web.archive.org/web/20210221141929/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210222140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210223140000,market open,N/A
Wall Street Journal,"J&J’s Covid-19 Vaccine Is Safe and Effective, FDA Says",20210224140022,market open,http://web.archive.org/web/20210224140022/https://www.wsj.com/
Wall Street Journal,Boeing Moved to Fix 777 Engine Covers Before Failures,20210225135941,market open,http://web.archive.org/web/20210225135941/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210226140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210227140000,market open,N/A
Wall Street Journal,Bond-Market Tumult Casts Doubt on ‘Lower for Longer’,20210228140241,market open,http://web.archive.org/web/20210228140241/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210301140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210302140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210303140000,market open,N/A
Wall Street Journal,House Democrats Pass Voting-Rights Bill Opposed by GOP,20210304142206,market open,http://web.archive.org/web/20210304142206/https://www.wsj.com/
Wall Street Journal,"U.S. Economy Added 379,000 Jobs in February",20210305135449,market open,http://web.archive.org/web/20210305135449/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210306140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210307140000,market open,N/A
Wall Street Journal,Tech Stocks Poised to Decline as Bond Yields Rise,20210308135106,market open,http://web.archive.org/web/20210308135106/https://www.wsj.com/
Wall Street Journal,Stock Futures Point to Tech Rebound,20210309140006,market open,http://web.archive.org/web/20210309140006/https://www.wsj.com/
Wall Street Journal,GE to Wind Down Financing Unit After Jet-Leasing Merger,20210310135854,market open,http://web.archive.org/web/20210310135854/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210311140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210312140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210313140000,market open,N/A
Wall Street Journal,Short Sellers Boost Bets Against SPACs,20210314135704,market open,http://web.archive.org/web/20210314135704/https://www.wsj.com/
Wall Street Journal,U.S. Banks to Turn Last Year’s Cash Buildup Into Profits,20210315141044,market open,http://web.archive.org/web/20210315141044/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210316140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210317140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210318140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210319140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210320140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210321140000,market open,N/A
Wall Street Journal,Leon Black Steps Down as Apollo Global Chairman,20210322140009,market open,http://web.archive.org/web/20210322140009/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210323140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210324140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210325140000,market open,N/A
Wall Street Journal,WeWork Plans to Go Public in $9 Billion SPAC Merger,20210326141130,market open,http://web.archive.org/web/20210326141130/https://www.wsj.com/
Wall Street Journal,Egypt Aims to Free Ship Grounded in Suez Canal,20210327134941,market open,http://web.archive.org/web/20210327134941/https://www.wsj.com/
Wall Street Journal,High Tide in Suez Canal Raises Hopes of Freeing Ship,20210328132203,market open,http://web.archive.org/web/20210328132203/https://www.wsj.com/
Wall Street Journal,"Credit Suisse, Nomura Face Losses From Fund Selloff",20210329144117,market open,http://web.archive.org/web/20210329144117/https://www.wsj.com/
Wall Street Journal,Archegos Blowout Heaps Pressure on Credit Suisse,20210330135918,market open,http://web.archive.org/web/20210330135918/https://www.wsj.com/
Wall Street Journal,Biden Is Set to Unveil $2 Trillion Infrastructure Plan,20210331134638,market open,http://web.archive.org/web/20210331134638/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210401140000,market open,N/A
Wall Street Journal,"U.S. Added 916,000 Jobs in March as Hiring Accelerated",20210402141010,market open,http://web.archive.org/web/20210402141010/https://www.wsj.com/
Wall Street Journal,Hot Housing Market Drives Prices Sky-High Across U.S.,20210403145809,market open,http://web.archive.org/web/20210403145809/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210404140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210405140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210406140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210407140000,market open,N/A
Wall Street Journal,"Credit Suisse Ignored Warnings on Archegos, Greensill",20210408131407,market open,http://web.archive.org/web/20210408131407/https://www.wsj.com/
Wall Street Journal,J&J Covid Vaccine Deliveries to Drop Sharply Next Week,20210409141319,market open,http://web.archive.org/web/20210409141319/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210410140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210411140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210412140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210413140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210414140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210415140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210416140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210417140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210418140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210419140000,market open,N/A
Wall Street Journal,Procter & Gamble Will Raise Prices in September,20210420133811,market open,http://web.archive.org/web/20210420133811/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210421140000,market open,N/A
Wall Street Journal,Jobless Claims Hit New Pandemic Low,20210422140608,market open,http://web.archive.org/web/20210422140608/https://www.wsj.com/
Wall Street Journal,J&J Shot Pause Over Blood-Clot Fear Is Under Review,20210423135507,market open,http://web.archive.org/web/20210423135507/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210424140000,market open,N/A
Wall Street Journal,Wild Market Ride Lifts Assets From Lumber to Stocks,20210425141438,market open,http://web.archive.org/web/20210425141438/https://www.wsj.com/
Wall Street Journal,Investors Bet on Swift Return to Pre-Pandemic Economy,20210426134355,market open,http://web.archive.org/web/20210426134355/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210427140000,market open,N/A
Wall Street Journal,"Biden to Propose $1.8 Trillion Families Plan, Tax Increases",20210428134922,market open,http://web.archive.org/web/20210428134922/https://www.wsj.com/
Wall Street Journal,Biden Pushes Broad Economic Plan in Speech to Congress,20210429140841,market open,http://web.archive.org/web/20210429140841/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210430140000,market open,N/A
Wall Street Journal,Berkshire Hathaway Returns to Quarterly Profit,20210501141043,market open,http://web.archive.org/web/20210501141043/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210502140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210503140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210504140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210505140000,market open,N/A
Wall Street Journal,Millions Are Unemployed. Why Can’t Companies Find Workers?,20210506135841,market open,http://web.archive.org/web/20210506135841/https://www.wsj.com/
Wall Street Journal,"Hiring Slowed Last Month as U.S. Added Only 266,000 Jobs",20210507140501,market open,http://web.archive.org/web/20210507140501/https://www.wsj.com/
Wall Street Journal,Cyberattack Forces Closure of Largest U.S. Refined-Fuel Pipeline,20210508133507,market open,http://web.archive.org/web/20210508133507/https://www.wsj.com/
Wall Street Journal,Consumers Feel the Pinch as Prices Rise,20210509134743,market open,http://web.archive.org/web/20210509134743/https://www.wsj.com/
Wall Street Journal,Tech Shares Weigh on Major Indexes,20210510152134,market open,http://web.archive.org/web/20210510152134/https://www.wsj.com/
Wall Street Journal,Stock Futures Point to Further Losses Amid Tech Selloff,20210511131101,market open,http://web.archive.org/web/20210511131101/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210512140000,market open,N/A
Wall Street Journal,U.S. Jobless Claims Fall to Another Pandemic Low,20210513135109,market open,http://web.archive.org/web/20210513135109/https://www.wsj.com/
Wall Street Journal,U.S. Retail Spending Held Flat in April,20210514140040,market open,http://web.archive.org/web/20210514140040/https://www.wsj.com/
Wall Street Journal,Businesses Shift Stance on Mask Requirements,20210515143328,market open,http://web.archive.org/web/20210515143328/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210516140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210517140000,market open,N/A
Wall Street Journal,Walmart Sales Rise at Slower Rate as Pandemic Wanes,20210518142543,market open,http://web.archive.org/web/20210518142543/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210519140000,market open,N/A
Wall Street Journal,Jobless Claims Slip as More States Cut $300 Benefits,20210520142134,market open,http://web.archive.org/web/20210520142134/https://www.wsj.com/
Wall Street Journal,Israeli Police Clash With Palestinians in Jerusalem Amid Fragile Cease-Fire,20210521135809,market open,http://web.archive.org/web/20210521135809/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210522140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210523140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210524140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210525140000,market open,N/A
Wall Street Journal,"Google, Hospital Chain to Make Tools Using Patient Data",20210526134815,market open,http://web.archive.org/web/20210526134815/https://www.wsj.com/
Wall Street Journal,Senate Republicans Unveil $928 Billion Infrastructure Offer,20210527135210,market open,http://web.archive.org/web/20210527135210/https://www.wsj.com/
Wall Street Journal,Biden Plans to Unveil $6 Trillion Spending Blueprint,20210528154415,market open,http://web.archive.org/web/20210528154415/https://www.wsj.com/
Wall Street Journal,Biden Unveils $6 Trillion Federal Spending Blueprint,20210529143541,market open,http://web.archive.org/web/20210529143541/https://www.wsj.com/
Wall Street Journal,U.S. Manufacturers Blame Tariffs for Swelling Inflation,20210530162234,market open,http://web.archive.org/web/20210530162234/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210531140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210601140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210602140000,market open,N/A
Wall Street Journal,"AMC Shares Spiral on Stock Sale Plan, Warning to Buyers",20210603141721,market open,http://web.archive.org/web/20210603141721/https://www.wsj.com/
Wall Street Journal,"U.S. Added 559,000 Jobs, Jobless Rate Fell in May",20210604130553,market open,http://web.archive.org/web/20210604130553/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210605140000,market open,N/A
Wall Street Journal,GameStop’s True Believers Settle In for the Long Haul,20210606134312,market open,http://web.archive.org/web/20210606134312/https://www.wsj.com/
Wall Street Journal,Google Settles Antitrust Case Over Online Ad Practices,20210607133215,market open,http://web.archive.org/web/20210607133215/https://www.wsj.com/
Wall Street Journal,Internet Outage Hits Major Websites,20210608143901,market open,http://web.archive.org/web/20210608143901/https://www.wsj.com/
Wall Street Journal,Shell Vows to Speed Up Emissions Cuts After Court Ruling,20210609135956,market open,http://web.archive.org/web/20210609135956/https://www.wsj.com/
Wall Street Journal,Consumer Prices Surged 5% in May,20210610134532,market open,http://web.archive.org/web/20210610134532/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210611140000,market open,N/A
Wall Street Journal,Snapshot missing (something happened),20210612140000,market open,N/A
Wall Street Journal,U.S. Workers Are Quitting at Highest Rate in Decades,20210613140120,market open,http://web.archive.org/web/20210613140120/https://www.wsj.com/
Wall Street Journal,"Lordstown Motors Chief Executive, Finance Chief Resign",20210614132009,market open,http://web.archive.org/web/20210614132009/https://www.wsj.com/
Wall Street Journal,U.S. Retail Spending Fell 1.3% in May,20210615130421,market open,http://web.archive.org/web/20210615130421/https://www.wsj.com/
Wall Street Journal,Apple Struggles in Push to Make Health Its Greatest Legacy,20210616142508,market open,http://web.archive.org/web/20210616142508/https://www.wsj.com/
Wall Street Journal,"U.S. Economy Drives Global Inflation, Forcing Foreign Banks to Act",20210617134824,market open,http://web.archive.org/web/20210617134824/https://www.wsj.com/
Wall Street Journal,Snapshot missing (something happened),20210618140000,market open,N/A
Wall Street Journal,Hot Housing Market Locks Out Many Would-Be Buyers,20210619140117,market open,http://web.archive.org/web/20210619140117/https://www.wsj.com/
Wall Street Journal,"Facebook, Alphabet Outpace Peers as Big Tech Stocks Diverge",20210620135349,market open,http://web.archive.org/web/20210620135349/https://www.wsj.com/
Wall Street Journal,Stock Futures Point to Rebound in Dow,20210621132812,market open,http://web.archive.org/web/20210621132812/https://www.wsj.com/
